Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,DNA-templated Transcription Termination (GO:0006353),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,POLR3K
GO_Biological_Process_2023,Regulation Of Establishment Of Endothelial Barrier (GO:1903140),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,CLDN5
GO_Biological_Process_2023,Regulation Of Fatty Acid Oxidation (GO:0046320),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,PPARA
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,CYCS
GO_Biological_Process_2023,Activin Receptor Signaling Pathway (GO:0032924),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,ACVR1C
GO_Biological_Process_2023,"Alternative mRNA Splicing, Via Spliceosome (GO:0000380)",1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,SFPQ
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Activation (GO:0032814),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,LEP
GO_Biological_Process_2023,Autonomic Nervous System Development (GO:0048483),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,GATA3
GO_Biological_Process_2023,Regulation Of Osteoblast Proliferation (GO:0033688),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,CCNA2
GO_Biological_Process_2023,Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,ATP1A2
GO_Biological_Process_2023,Cell Surface Receptor Signaling Pathway Involved In Heart Development (GO:0061311),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,BMPR1A
GO_Biological_Process_2023,Response To UV-B (GO:0010224),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,MSH2
GO_Biological_Process_2023,Dicarboxylic Acid Catabolic Process (GO:0043649),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,ALDH1L1
GO_Biological_Process_2023,Endoplasmic Reticulum Tubular Network Organization (GO:0071786),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,RAB10
GO_Biological_Process_2023,Establishment Of Melanosome Localization (GO:0032401),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,MLPH
GO_Biological_Process_2023,Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,RAB10
GO_Biological_Process_2023,Lymphocyte Mediated Immunity (GO:0002449),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,MSH2
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,CYCS
GO_Biological_Process_2023,Negative Regulation Of Biosynthetic Process (GO:0009890),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,PPARA
GO_Biological_Process_2023,Nuclear Migration (GO:0007097),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,LMNB1
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,BMPR1A
GO_Biological_Process_2023,Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,RHOJ
GO_Biological_Process_2023,Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,IL6ST
GO_Biological_Process_2023,Positive Regulation Of Muscle Hypertrophy (GO:0014742),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,IL6ST
GO_Biological_Process_2023,Protein Kinase A Signaling (GO:0010737),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,EZR
GO_Biological_Process_2023,Protein Localization To Mitochondrion (GO:0070585),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,MTCH2
GO_Biological_Process_2023,Regulation Of DNA Strand Elongation (GO:0060382),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,UCHL5
GO_Biological_Process_2023,Regulation Of Golgi Organization (GO:1903358),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,MAPK1
GO_Biological_Process_2023,Regulation Of NMDA Receptor Activity (GO:2000310),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,RELN
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881),1/16,0.2625769270003855,0.5014454518541342,0,0,3.476595744680851,4.648942714270167,ATP1A2
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),5/183,0.263575267074921,0.5014739070797917,0,0,1.468300712818654,1.957856115874255,MRPL42;AGO2;RPS11;TYMS;GSPT1
GO_Biological_Process_2023,Actin Cytoskeleton Reorganization (GO:0031532),2/53,0.26386654490472,0.5014739070797917,0,0,2.046745098039216,2.726902677177475,SYDE1;EZR
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),2/53,0.26386654490472,0.5014739070797917,0,0,2.046745098039216,2.726902677177475,OPHN1;UCHL5
GO_Biological_Process_2023,Gonad Development (GO:0008406),2/53,0.26386654490472,0.5014739070797917,0,0,2.046745098039216,2.726902677177475,MSH2;GATA3
GO_Biological_Process_2023,Mitochondrial Transport (GO:0006839),2/53,0.26386654490472,0.5014739070797917,0,0,2.046745098039216,2.726902677177475,STARD3;TIMM17A
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),3/95,0.2662110492457704,0.5040341073847866,0,0,1.7028888630551036,2.253715284820903,CCNA2;TTK;BMPR1A
GO_Biological_Process_2023,Phosphate-Containing Compound Metabolic Process (GO:0006796),5/184,0.2671557807752547,0.5040341073847866,0,0,1.4600228269357842,1.9271182093084327,INPP4B;SLC20A1;GDE1;PGK1;NUDT5
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),2/54,0.2708764903454673,0.5040341073847866,0,0,2.007282051282051,2.621695665579094,GRB7;MAPK1
GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),2/54,0.2708764903454673,0.5040341073847866,0,0,2.007282051282051,2.621695665579094,RAB10;TRAM1
GO_Biological_Process_2023,Negative Regulation Of Protein Catabolic Process (GO:0042177),2/54,0.2708764903454673,0.5040341073847866,0,0,2.007282051282051,2.621695665579094,OPHN1;MAD2L1
GO_Biological_Process_2023,Organelle Disassembly (GO:1903008),2/54,0.2708764903454673,0.5040341073847866,0,0,2.007282051282051,2.621695665579094,CDK1;AURKA
GO_Biological_Process_2023,Peptidyl-Tyrosine Modification (GO:0018212),2/54,0.2708764903454673,0.5040341073847866,0,0,2.007282051282051,2.621695665579094,RELN;ERBB2
GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),3/96,0.2713164743616672,0.5040341073847866,0,0,1.6844919786096255,2.197368135159329,CLDN5;PDE2A;BMPR1A
GO_Biological_Process_2023,DNA Biosynthetic Process (GO:0071897),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,TYMS
GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)",1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,GTSE1
GO_Biological_Process_2023,NLS-bearing Protein Import Into Nucleus (GO:0006607),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,KPNA2
GO_Biological_Process_2023,Rac Protein Signal Transduction (GO:0016601),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,HACD3
GO_Biological_Process_2023,Amyloid Precursor Protein Metabolic Process (GO:0042982),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,PSENEN
GO_Biological_Process_2023,Androgen Receptor Signaling Pathway (GO:0030521),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,MAPK1
GO_Biological_Process_2023,Aorta Morphogenesis (GO:0035909),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,BMPR1A
GO_Biological_Process_2023,cGMP-mediated Signaling (GO:0019934),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,PDE2A
GO_Biological_Process_2023,Regulation Of Protein Sumoylation (GO:0033233),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,SAE1
GO_Biological_Process_2023,Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,TOP2A
GO_Biological_Process_2023,Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904356),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,HNRNPA2B1
GO_Biological_Process_2023,Regulation Of Tubulin Deacetylation (GO:0090043),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,MAPT
GO_Biological_Process_2023,Central Nervous System Neuron Development (GO:0021954),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,MAPT
GO_Biological_Process_2023,Response To Interferon-Alpha (GO:0035455),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,GATA3
GO_Biological_Process_2023,Embryonic Axis Specification (GO:0000578),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,STIL
GO_Biological_Process_2023,Epoxygenase P450 Pathway (GO:0019373),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,CYP1A2
GO_Biological_Process_2023,Hippo Signaling (GO:0035329),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,MOB1A
GO_Biological_Process_2023,Intracellular Estrogen Receptor Signaling Pathway (GO:0030520),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,ESR1
GO_Biological_Process_2023,"mRNA Cis Splicing, Via Spliceosome (GO:0045292)",1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,HNRNPC
GO_Biological_Process_2023,ncRNA Metabolic Process (GO:0034660),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,MAPT
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transport (GO:0051926),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,ATP1A2
GO_Biological_Process_2023,Neural Tube Development (GO:0021915),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,STIL
GO_Biological_Process_2023,Nuclear Envelope Organization (GO:0006998),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,LMNB1
GO_Biological_Process_2023,Polyol Metabolic Process (GO:0019751),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,INPP4B
GO_Biological_Process_2023,Positive Regulation By Host Of Viral Process (GO:0044794),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,CFL1
GO_Biological_Process_2023,Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,BMPR1A
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,IL6ST
GO_Biological_Process_2023,Positive Regulation Of Dendrite Morphogenesis (GO:0050775),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,RELN
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,PPARA
GO_Biological_Process_2023,Positive Regulation Of Heart Rate (GO:0010460),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,ATP2A2
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Proliferation (GO:0070665),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,MAPK1
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,DEK
GO_Biological_Process_2023,Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,RELN
GO_Biological_Process_2023,Positive Regulation Of Stem Cell Differentiation (GO:2000738),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,MTCH2
GO_Biological_Process_2023,Regulation Of Adenylate Cyclase Activity (GO:0045761),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,GNAI3
GO_Biological_Process_2023,Regulation Of Brown Fat Cell Differentiation (GO:0090335),1/17,0.2764884605328849,0.5040341073847866,0,0,3.2591422872340425,4.189908325324048,LEP
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),3/98,0.2815581768642945,0.5118402760677545,0,0,1.6488601182099634,2.089792001257492,GRB7;SYNCRIP;TYMS
GO_Biological_Process_2023,Phosphatidylinositol Biosynthetic Process (GO:0006661),3/98,0.2815581768642945,0.5118402760677545,0,0,1.6488601182099634,2.089792001257492,PIGC;INPP4B;PGAP3
GO_Biological_Process_2023,Axonogenesis (GO:0007409),5/188,0.2815823824084222,0.5118402760677545,0,0,1.4278159703860391,1.8095143266201617,RAB10;ROBO3;RELN;OPHN1;SEMA3G
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),2/56,0.2848879251528458,0.5118402760677545,0,0,1.9327407407407409,2.426864119717413,ARF4;FOXM1
GO_Biological_Process_2023,Regulation Of Stem Cell Population Maintenance (GO:2000036),2/56,0.2848879251528458,0.5118402760677545,0,0,1.9327407407407409,2.426864119717413,ACTL6A;ELAVL1
GO_Biological_Process_2023,post-Golgi Vesicle-Mediated Transport (GO:0006892),2/56,0.2848879251528458,0.5118402760677545,0,0,1.9327407407407409,2.426864119717413,RAB10;RABIF
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),7/283,0.2864353334790689,0.5118402760677545,0,0,1.32617508813161,1.6580404316556807,CCNA2;MTCH2;ACTL6A;IL6ST;ECT2;EZH2;BMPR1A
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),4/144,0.2882274855897304,0.5118402760677545,0,0,1.492378399080812,1.856526533771266,TESC;ERBB2;KIF14;P4HB
GO_Biological_Process_2023,Regulation Of Epithelial Cell Differentiation (GO:0030856),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,GATA3
GO_Biological_Process_2023,Regulation Of Histone Modification (GO:0031056),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,UBE2N
GO_Biological_Process_2023,T-helper Cell Differentiation (GO:0042093),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,GATA3
GO_Biological_Process_2023,Regulation Of Lymphocyte Activation (GO:0051249),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,LEP
GO_Biological_Process_2023,Regulation Of Lymphocyte Proliferation (GO:0050670),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,LEP
GO_Biological_Process_2023,Cardiac Muscle Cell Contraction (GO:0086003),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,SCN4B
GO_Biological_Process_2023,Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,SCN4B
GO_Biological_Process_2023,Response To Organophosphorus (GO:0046683),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,TYMS
GO_Biological_Process_2023,Energy Reserve Metabolic Process (GO:0006112),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,LEP
GO_Biological_Process_2023,Excitatory Postsynaptic Potential (GO:0060079),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,FOXM1
GO_Biological_Process_2023,Glycerolipid Catabolic Process (GO:0046503),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,GDE1
GO_Biological_Process_2023,Ureteric Bud Morphogenesis (GO:0060675),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,GATA3
GO_Biological_Process_2023,Heart Trabecula Morphogenesis (GO:0061384),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,BMPR1A
GO_Biological_Process_2023,Intracellular Sodium Ion Homeostasis (GO:0006883),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,ATP1A2
GO_Biological_Process_2023,Melanosome Localization (GO:0032400),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,MLPH
GO_Biological_Process_2023,Membrane Repolarization (GO:0086009),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,ATP1A2
GO_Biological_Process_2023,Mesenchyme Morphogenesis (GO:0072132),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,BMPR1A
GO_Biological_Process_2023,Mitotic Cytokinetic Process (GO:1902410),1/18,0.2901382347816707,0.5118402760677545,0,0,3.0672715894868587,3.795435110430706,KIF20A
